
   id asn_v4 asn_v6 country     status     
62059   4764   4764   au       Connected   
62060 132116      -   in     Disconnected  
62061   3303   3303   ch       Connected   
62062      -      -         Never Connected
62063   9443      -   au       Connected   
62064   9829      -   in       Connected   
62065  44314  44314   gb       Connected   
62066 211547 211547   de       Connected   
62067      -      -         Never Connected
62068  33915  33915   nl       Connected   
62069  55836  55836   in       Connected   
62070  24786  24786   de       Connected   
62071      -      -         Never Connected
62072   3215   3215   fr       Connected   
62073      -      -         Never Connected
62074      -      -         Never Connected
62075      -      -         Never Connected
62076      -      -         Never Connected
62077      -      -         Never Connected
62078      -      -         Never Connected
62079      -      -         Never Connected
62081  15502      -   ie       Connected   
62082  13036  13036   cz       Connected   
62083  14593  14593   us       Connected   
62084      -      -         Never Connected
62085   3215   3215   fr     Disconnected  
62086   6830      -   ie       Connected   
62087      -      -         Never Connected
62088      -      -         Never Connected
62089  60294  60294   de       Connected   
62090      -      -         Never Connected
62091      -      -         Never Connected
62092  33915      -   nl       Connected   
62093  15557      -   fr       Connected   
62094 198537      -   pl     Disconnected  
62095  20055      -   us       Connected   
62096 210793      -   de       Connected   
62097      -      -         Never Connected
62098      -      -         Never Connected
62099      -      -         Never Connected
62101      -      -         Never Connected
62102  20001      -   us       Connected   
62103    209      -   us       Connected   
62104      -      -         Never Connected
62106  11796      -   us     Disconnected  
62107  15557      -   fr     Disconnected  
62108      -      -         Never Connected
62109  55430  55430   sg       Abandoned   
62110      -      -         Never Connected
62111   8767   8767   de       Connected   
62112      -      -         Never Connected
62113   3737      -   us     Disconnected  
62114      -      -         Never Connected
62115    812      -   ca       Connected   
62116      -      -         Never Connected
62117   3352      -   es       Abandoned   
62118      -      -         Never Connected
62119      -      -         Never Connected
